2/6/2021 2:06:55 PM 	 BAD STOCK FILE LINE: Is there the correct number of vertical bars in the line? 	 $0.00 	 $0.00
2/6/2021 2:06:55 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:06:55 PM 	 BAD STOCK FILE LINE: (this really shouldn't be possible, but the stock file line was null) 	 $0.00 	 $0.00
2/6/2021 2:17:55 PM 	 FEED MONEY: 	 $0.00 	 $100.00
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Coke B1 	 $100.00 	 $95.00
2/6/2021 2:17:55 PM 	 FEED MONEY: 	 $0.00 	 $50.00
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $50.00 	 $46.95
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $46.95 	 $43.90
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Doritos A2 	 $43.90 	 $39.70
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $39.70 	 $36.95
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $36.95 	 $34.20
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $34.20 	 $31.45
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $31.45 	 $28.70
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $28.70 	 $25.95
2/6/2021 2:17:55 PM 	 FEED MONEY: 	 $0.00 	 $40.00
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $40.00 	 $36.95
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $36.95 	 $33.90
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Doritos A2 	 $33.90 	 $29.70
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $29.70 	 $26.95
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $26.95 	 $24.20
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $24.20 	 $21.45
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $21.45 	 $18.70
2/6/2021 2:17:55 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $18.70 	 $15.95
2/6/2021 2:17:55 PM 	 FEED MONEY: 	 $0.00 	 $0.41
2/6/2021 2:17:55 PM 	 GIVE CHANGE: 	 $0.41 	 $0.41
2/6/2021 2:17:55 PM 	 BAD STOCK FILE LINE: the category in the stock file may have been misspelled 	 $0.00 	 $0.00
2/6/2021 2:17:55 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:17:55 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:17:55 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:17:55 PM 	 BAD STOCK FILE LINE: the category in the stock file may have been misspelled 	 $0.00 	 $0.00
2/6/2021 2:17:55 PM 	 BAD STOCK FILE LINE: Is there the correct number of vertical bars in the line? 	 $0.00 	 $0.00
2/6/2021 2:17:55 PM 	 BAD STOCK FILE LINE: Is there the correct number of vertical bars in the line? 	 $0.00 	 $0.00
2/6/2021 2:17:55 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:17:55 PM 	 BAD STOCK FILE LINE: (this really shouldn't be possible, but the stock file line was null) 	 $0.00 	 $0.00
2/6/2021 2:18:38 PM 	 FEED MONEY: 	 $0.00 	 $100.00
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Coke B1 	 $100.00 	 $95.00
2/6/2021 2:18:38 PM 	 FEED MONEY: 	 $0.00 	 $50.00
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $50.00 	 $46.95
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $46.95 	 $43.90
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Doritos A2 	 $43.90 	 $39.70
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $39.70 	 $36.95
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $36.95 	 $34.20
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $34.20 	 $31.45
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $31.45 	 $28.70
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $28.70 	 $25.95
2/6/2021 2:18:38 PM 	 FEED MONEY: 	 $0.00 	 $40.00
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $40.00 	 $36.95
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $36.95 	 $33.90
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Doritos A2 	 $33.90 	 $29.70
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $29.70 	 $26.95
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $26.95 	 $24.20
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $24.20 	 $21.45
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $21.45 	 $18.70
2/6/2021 2:18:38 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $18.70 	 $15.95
2/6/2021 2:18:38 PM 	 FEED MONEY: 	 $0.00 	 $0.41
2/6/2021 2:18:38 PM 	 GIVE CHANGE: 	 $0.41 	 $0.41
2/6/2021 2:18:38 PM 	 BAD STOCK FILE LINE: the category in the stock file may have been misspelled 	 $0.00 	 $0.00
2/6/2021 2:18:38 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:18:38 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:18:38 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:18:38 PM 	 BAD STOCK FILE LINE: the category in the stock file may have been misspelled 	 $0.00 	 $0.00
2/6/2021 2:18:38 PM 	 BAD STOCK FILE LINE: Is there the correct number of vertical bars in the line? 	 $0.00 	 $0.00
2/6/2021 2:18:38 PM 	 BAD STOCK FILE LINE: Is there the correct number of vertical bars in the line? 	 $0.00 	 $0.00
2/6/2021 2:18:38 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:18:38 PM 	 BAD STOCK FILE LINE: (this really shouldn't be possible, but the stock file line was null) 	 $0.00 	 $0.00
2/6/2021 2:20:16 PM 	 FEED MONEY: 	 $0.00 	 $0.41
2/6/2021 2:20:16 PM 	 GIVE CHANGE: 	 $0.41 	 $0.41
2/6/2021 2:20:28 PM 	 FEED MONEY: 	 $0.00 	 $0.41
2/6/2021 2:21:32 PM 	 FEED MONEY: 	 $0.00 	 $0.41
2/6/2021 2:22:53 PM 	 FEED MONEY: 	 $0.00 	 $0.41
2/6/2021 2:22:53 PM 	 GIVE CHANGE: 	 $0.41 	 $0.00
2/6/2021 2:22:53 PM 	 FEED MONEY: 	 $0.00 	 $0.57
2/6/2021 2:22:53 PM 	 GIVE CHANGE: 	 $0.57 	 $0.00
2/6/2021 2:22:53 PM 	 FEED MONEY: 	 $0.00 	 $0.69
2/6/2021 2:22:53 PM 	 GIVE CHANGE: 	 $0.69 	 $0.00
2/6/2021 2:22:53 PM 	 FEED MONEY: 	 $0.00 	 $4.20
2/6/2021 2:22:53 PM 	 GIVE CHANGE: 	 $4.20 	 $0.00
2/6/2021 2:22:57 PM 	 FEED MONEY: 	 $0.00 	 $100.00
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Coke B1 	 $100.00 	 $95.00
2/6/2021 2:22:57 PM 	 FEED MONEY: 	 $0.00 	 $50.00
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $50.00 	 $46.95
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $46.95 	 $43.90
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Doritos A2 	 $43.90 	 $39.70
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $39.70 	 $36.95
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $36.95 	 $34.20
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $34.20 	 $31.45
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $31.45 	 $28.70
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $28.70 	 $25.95
2/6/2021 2:22:57 PM 	 FEED MONEY: 	 $0.00 	 $40.00
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $40.00 	 $36.95
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $36.95 	 $33.90
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Doritos A2 	 $33.90 	 $29.70
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $29.70 	 $26.95
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $26.95 	 $24.20
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $24.20 	 $21.45
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $21.45 	 $18.70
2/6/2021 2:22:57 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $18.70 	 $15.95
2/6/2021 2:22:57 PM 	 FEED MONEY: 	 $0.00 	 $0.41
2/6/2021 2:22:57 PM 	 GIVE CHANGE: 	 $0.41 	 $0.00
2/6/2021 2:22:57 PM 	 FEED MONEY: 	 $0.00 	 $0.57
2/6/2021 2:22:57 PM 	 GIVE CHANGE: 	 $0.57 	 $0.00
2/6/2021 2:22:57 PM 	 FEED MONEY: 	 $0.00 	 $0.69
2/6/2021 2:22:57 PM 	 GIVE CHANGE: 	 $0.69 	 $0.00
2/6/2021 2:22:57 PM 	 FEED MONEY: 	 $0.00 	 $4.20
2/6/2021 2:22:57 PM 	 GIVE CHANGE: 	 $4.20 	 $0.00
2/6/2021 2:22:57 PM 	 BAD STOCK FILE LINE: the category in the stock file may have been misspelled 	 $0.00 	 $0.00
2/6/2021 2:22:57 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:22:57 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:22:57 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:22:57 PM 	 BAD STOCK FILE LINE: the category in the stock file may have been misspelled 	 $0.00 	 $0.00
2/6/2021 2:22:57 PM 	 BAD STOCK FILE LINE: Is there the correct number of vertical bars in the line? 	 $0.00 	 $0.00
2/6/2021 2:22:57 PM 	 BAD STOCK FILE LINE: Is there the correct number of vertical bars in the line? 	 $0.00 	 $0.00
2/6/2021 2:22:57 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:22:57 PM 	 BAD STOCK FILE LINE: (this really shouldn't be possible, but the stock file line was null) 	 $0.00 	 $0.00
2/6/2021 2:24:13 PM 	 FEED MONEY: 	 $0.00 	 $100.00
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Coke B1 	 $100.00 	 $95.00
2/6/2021 2:24:13 PM 	 FEED MONEY: 	 $0.00 	 $50.00
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $50.00 	 $46.95
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $46.95 	 $43.90
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Doritos A2 	 $43.90 	 $39.70
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $39.70 	 $36.95
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $36.95 	 $34.20
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $34.20 	 $31.45
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $31.45 	 $28.70
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $28.70 	 $25.95
2/6/2021 2:24:13 PM 	 FEED MONEY: 	 $0.00 	 $40.00
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $40.00 	 $36.95
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: M&Ms A1 	 $36.95 	 $33.90
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Doritos A2 	 $33.90 	 $29.70
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $29.70 	 $26.95
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $26.95 	 $24.20
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $24.20 	 $21.45
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $21.45 	 $18.70
2/6/2021 2:24:13 PM 	 SUCCESSFUL PURCHASE: Sprite B1 	 $18.70 	 $15.95
2/6/2021 2:24:13 PM 	 FEED MONEY: 	 $0.00 	 $0.41
2/6/2021 2:24:13 PM 	 GIVE CHANGE: 	 $0.41 	 $0.00
2/6/2021 2:24:13 PM 	 FEED MONEY: 	 $0.00 	 $0.57
2/6/2021 2:24:13 PM 	 GIVE CHANGE: 	 $0.57 	 $0.00
2/6/2021 2:24:13 PM 	 FEED MONEY: 	 $0.00 	 $0.69
2/6/2021 2:24:13 PM 	 GIVE CHANGE: 	 $0.69 	 $0.00
2/6/2021 2:24:13 PM 	 FEED MONEY: 	 $0.00 	 $4.20
2/6/2021 2:24:13 PM 	 GIVE CHANGE: 	 $4.20 	 $0.00
2/6/2021 2:24:13 PM 	 BAD STOCK FILE LINE: the category in the stock file may have been misspelled 	 $0.00 	 $0.00
2/6/2021 2:24:13 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:24:13 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:24:13 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:24:13 PM 	 BAD STOCK FILE LINE: the category in the stock file may have been misspelled 	 $0.00 	 $0.00
2/6/2021 2:24:13 PM 	 BAD STOCK FILE LINE: Is there the correct number of vertical bars in the line? 	 $0.00 	 $0.00
2/6/2021 2:24:13 PM 	 BAD STOCK FILE LINE: Is there the correct number of vertical bars in the line? 	 $0.00 	 $0.00
2/6/2021 2:24:13 PM 	 BAD STOCK FILE LINE: Is the price an actual number? 	 $0.00 	 $0.00
2/6/2021 2:24:13 PM 	 BAD STOCK FILE LINE: (this really shouldn't be possible, but the stock file line was null) 	 $0.00 	 $0.00
2/6/2021 2:26:01 PM 	 READ STOCK FILE 	 $0.00 	 $0.00
2/6/2021 2:26:08 PM 	 FEED MONEY: 	 $0.00 	 $2.00
2/6/2021 2:26:08 PM 	 FEED MONEY: 	 $2.00 	 $4.00
2/6/2021 2:26:13 PM 	 SUCCESSFUL PURCHASE: Triplemint D4 	 $4.00 	 $3.25
2/6/2021 2:26:21 PM 	 SUCCESSFUL PURCHASE: Potato Crisps A1 	 $3.25 	 $0.20
2/6/2021 2:26:23 PM 	 GIVE CHANGE: 	 $0.20 	 $0.00
2/6/2021 2:26:35 PM 	 FEED MONEY: 	 $0.00 	 $10.00
2/6/2021 2:26:41 PM 	 SUCCESSFUL PURCHASE: Mountain Melter C3 	 $10.00 	 $8.50
2/6/2021 2:26:43 PM 	 SUCCESSFUL PURCHASE: Mountain Melter C3 	 $8.50 	 $7.00
2/6/2021 2:26:44 PM 	 SUCCESSFUL PURCHASE: Mountain Melter C3 	 $7.00 	 $5.50
2/6/2021 2:26:44 PM 	 SUCCESSFUL PURCHASE: Mountain Melter C3 	 $5.50 	 $4.00
2/6/2021 2:26:45 PM 	 SUCCESSFUL PURCHASE: Mountain Melter C3 	 $4.00 	 $2.50
2/6/2021 2:26:48 PM 	 SLOT NOT FOUND: C 	 $2.50 	 $2.50
2/6/2021 2:26:53 PM 	 SLOT NOT FOUND: C 	 $2.50 	 $2.50
2/6/2021 2:26:55 PM 	 GIVE CHANGE: 	 $2.50 	 $0.00
2/6/2021 3:03:49 PM 	 READ STOCK FILE 	 $0.00 	 $0.00
2/6/2021 3:04:27 PM 	 FEED MONEY: 	 $0.00 	 $2.00
2/6/2021 3:04:48 PM 	 SUCCESSFUL PURCHASE: Wonka Bar B3 	 $2.00 	 $0.50
2/6/2021 3:04:57 PM 	 GIVE CHANGE: 	 $0.50 	 $0.00
2/6/2021 3:05:49 PM 	 SLOT NOT FOUND: S 	 $0.00 	 $0.00
