2/7/2021 11:39:24 PM 	 Wonka Bar B3 	 $38.50 	 $37.00
2/7/2021 11:39:28 PM 	 Wonka Bar B3 	 $37.00 	 $35.50
2/7/2021 11:39:30 PM 	 Wonka Bar B3 	 $35.50 	 $34.00
2/7/2021 11:39:32 PM 	 Wonka Bar B3 	 $34.00 	 $32.50
2/7/2021 11:39:39 PM 	 Crunchie B4 	 $32.50 	 $30.75
2/7/2021 11:39:42 PM 	 Crunchie B4 	 $30.75 	 $29.00
2/7/2021 11:39:44 PM 	 Crunchie B4 	 $29.00 	 $27.25
2/7/2021 11:39:46 PM 	 Crunchie B4 	 $27.25 	 $25.50
2/7/2021 11:39:47 PM 	 Crunchie B4 	 $25.50 	 $23.75
2/7/2021 11:40:24 PM 	 GIVE CHANGE: 	 $23.75 	 $0.00
2/7/2021 11:51:58 PM 	 GIVE CHANGE: 	 $0.00 	 $0.00
2/11/2021 3:52:24 PM 	 FEED MONEY: 	 $0.00 	 $100.00
2/11/2021 3:52:24 PM 	 Sprite B1 	 $100.00 	 $97.25
2/11/2021 3:52:24 PM 	 FEED MONEY: 	 $0.00 	 $40.00
2/11/2021 3:52:24 PM 	 Sprite B1 	 $40.00 	 $37.25
2/11/2021 3:52:24 PM 	 Sprite B1 	 $37.25 	 $34.50
2/11/2021 3:52:24 PM 	 Sprite B1 	 $34.50 	 $31.75
2/11/2021 3:52:24 PM 	 Sprite B1 	 $31.75 	 $29.00
2/11/2021 3:52:24 PM 	 Sprite B1 	 $29.00 	 $26.25
2/11/2021 3:52:24 PM 	 FEED MONEY: 	 $0.00 	 $100.00
2/11/2021 3:52:24 PM 	 FEED MONEY: 	 $0.00 	 $100.00
2/11/2021 3:52:24 PM 	 FEED MONEY: 	 $0.00 	 $50.00
2/11/2021 3:52:24 PM 	 M&Ms A1 	 $50.00 	 $46.95
2/11/2021 3:52:24 PM 	 M&Ms A1 	 $46.95 	 $43.90
2/11/2021 3:52:24 PM 	 Doritos A2 	 $43.90 	 $39.70
2/11/2021 3:52:24 PM 	 Sprite B1 	 $39.70 	 $36.95
2/11/2021 3:52:24 PM 	 Sprite B1 	 $36.95 	 $34.20
2/11/2021 3:52:24 PM 	 Sprite B1 	 $34.20 	 $31.45
2/11/2021 3:52:24 PM 	 Sprite B1 	 $31.45 	 $28.70
2/11/2021 3:52:24 PM 	 Sprite B1 	 $28.70 	 $25.95
2/11/2021 3:52:24 PM 	 FEED MONEY: 	 $0.00 	 $40.00
2/11/2021 3:52:24 PM 	 M&Ms A1 	 $40.00 	 $36.95
2/11/2021 3:52:24 PM 	 M&Ms A1 	 $36.95 	 $33.90
2/11/2021 3:52:24 PM 	 Doritos A2 	 $33.90 	 $29.70
2/11/2021 3:52:24 PM 	 Sprite B1 	 $29.70 	 $26.95
2/11/2021 3:52:24 PM 	 Sprite B1 	 $26.95 	 $24.20
2/11/2021 3:52:24 PM 	 Sprite B1 	 $24.20 	 $21.45
2/11/2021 3:52:24 PM 	 Sprite B1 	 $21.45 	 $18.70
2/11/2021 3:52:24 PM 	 Sprite B1 	 $18.70 	 $15.95
2/11/2021 3:52:24 PM 	 FEED MONEY: 	 $0.00 	 $0.41
2/11/2021 3:52:24 PM 	 GIVE CHANGE: 	 $0.41 	 $0.00
2/11/2021 3:52:24 PM 	 FEED MONEY: 	 $0.00 	 $0.57
2/11/2021 3:52:24 PM 	 GIVE CHANGE: 	 $0.57 	 $0.00
2/11/2021 3:52:24 PM 	 FEED MONEY: 	 $0.00 	 $0.69
2/11/2021 3:52:24 PM 	 GIVE CHANGE: 	 $0.69 	 $0.00
2/11/2021 3:52:24 PM 	 FEED MONEY: 	 $0.00 	 $4.20
2/11/2021 3:52:24 PM 	 GIVE CHANGE: 	 $4.20 	 $0.00
2/11/2021 4:24:36 PM 	 FEED MONEY: 	 $0.00 	 $1.00
2/11/2021 4:24:59 PM 	 FEED MONEY: 	 $1.00 	 $3.00
2/11/2021 4:25:02 PM 	 FEED MONEY: 	 $3.00 	 $8.00
2/11/2021 4:25:30 PM 	 FEED MONEY: 	 $8.00 	 $18.00
2/11/2021 4:25:30 PM 	 FEED MONEY: 	 $18.00 	 $28.00
2/11/2021 4:25:30 PM 	 FEED MONEY: 	 $28.00 	 $38.00
2/11/2021 4:25:31 PM 	 FEED MONEY: 	 $38.00 	 $48.00
2/11/2021 4:25:31 PM 	 FEED MONEY: 	 $48.00 	 $58.00
2/11/2021 4:25:40 PM 	 Potato Crisps A1 	 $58.00 	 $54.95
2/11/2021 4:25:57 PM 	 Potato Crisps A1 	 $54.95 	 $51.90
2/11/2021 4:26:05 PM 	 Potato Crisps A1 	 $51.90 	 $48.85
2/11/2021 4:26:13 PM 	 Potato Crisps A1 	 $48.85 	 $45.80
2/11/2021 4:26:30 PM 	 Potato Crisps A1 	 $45.80 	 $42.75
2/11/2021 4:26:54 PM 	 Moonpie B1 	 $42.75 	 $40.95
2/11/2021 4:26:59 PM 	 Moonpie B1 	 $40.95 	 $39.15
2/11/2021 4:27:03 PM 	 GIVE CHANGE: 	 $39.15 	 $0.00
2/11/2021 4:27:47 PM 	 GIVE CHANGE: 	 $0.00 	 $0.00
